tweet_id,tweet_text,c_and_g,category,organization
7.198399517732823e+17,Big traffic jam from Gurgaon to mahipal pur @dtptraffic,1.0,JAM,dtptraffic
7.198434029138166e+17,@dtptraffic In heavy traffic during peak hours MCD truck holds up traffic on Service Road In front of Govt Sr Sec School Lajpat1,1.0,JAM,dtptraffic
7.198445565486121e+17,@RailMinIndia @sureshpprabhu @Central_Railway @IR_IGCNI hawkers and RPF staff both roaming around @DrmSolapur https://t.co/dATEdYUnc7,1.0,platform,RailMinIndia
7.198528430924145e+17,@dtptraffic DL 1 SU2815  5 april 2016  no helmet  burari main road  4:55 pm https://t.co/1uRBAxNjNM,1.0,NO HELMET,dtptraffic
7.198530719127388e+17,@dtptraffic DL8S BC 5984 burari main road  5 april 2016  no helmet  4:54 pm https://t.co/KumEaDWsYn,1.0,NO HELMET,dtptraffic
7.198573619894026e+17,@RailMinIndia @sureshpprabhu Toilets of C1 coach of Pragati Exp are very dirty everyday &amp; flush also doesnt work. Kindly do the needful,1.0,dirty,RailMinIndia
7.198587776007168e+17,@dtptraffic Is it #joke ? @RidlrDEL #delhi #traffic https://t.co/8QmFWSjFQD,0.0,,dtptraffic
7.198627009357865e+17,@RailMinIndia Yes Every Station can create a Pond of more than 1 lac liter collected from Rain Water #CharchaOnRWH https://t.co/xfRrXaNzkq,0.0,,RailMinIndia
7.198628177890714e+17,@dtptraffic do you have any update on traffic from GURGAON toll to mahipalapur ?,0.0,,dtptraffic
7.19863011024855e+17,@narendramodi @sureshpprabhu @RailMinIndia @IRCTC_Ltd  Thank you for this.... https://t.co/uqK0viR6G8,0.0,,RailMinIndia
7.198656179149496e+17,@CPDelhi @dtptraffic @MayorNorthDelhi who is owner of stray animals? problem for traffic. Pitampura Maurya enclave https://t.co/JrRTXYv7KX,0.0,,dtptraffic
7.198662740717322e+17,@DCP_North_Delhi @CPDelhi @DelhiPolice COMPLAINT OF RECOVERY STILL NOT RESPOND,0.0,,DelhiPolice
7.198673667382354e+17,@justice4sid Thank you 4 meeting us Hope 2 make Delhi safe @sbksinghips https://t.co/4DlXkZXQx1 @DelhiPolice https://t.co/faZGyH2TQc,0.0,,DelhiPolice
7.198681816077926e+17,@RailMinIndia @sureshpprabhu Train no 11447. Departure date: 11/04/16 Coach A1. Ac 2 tier. Temperature outside coach is less than inside ac.,1.0,coaches,RailMinIndia
7.198688418793021e+17,@dtptraffic @RidlrDEL everyday Jams at badli xing near passport office. Pathetic traffic light management. https://t.co/iNPmEfBKAN,1.0,JAM,dtptraffic
7.19869761320915e+17,Good work by @RailMinIndia @sureshpprabhu by providing water train to Latur #Respect!! Please let us know how we can help ??,0.0,,RailMinIndia
7.198719500725084e+17,Has the @DelhiPolice become goons to extort money from common man @BJPRajnathSingh? https://t.co/p0DtsdGvvB,0.0,,DelhiPolice
7.198723132152218e+17,@DelhiPolice.. Pl see d number plate of vehicle.. Spotted in mayur vihar on Sunday https://t.co/atyP3ll99N,1.0,TRAFFIC,DelhiPolice
7.198778391395082e+17,@dtptraffic hi i am currently on NH8 massive traffic jam no idea ... Any update abt this jam.,1.0,JAM,dtptraffic
7.198779774803067e+17,@RailMinIndia  Travelling by nandigram exp 11402 coach B2 seat no 41 demanded bedding 3 times between nanded to parbhani yet to receive,1.0,coaches,RailMinIndia
7.19878885471445e+17,@dtptraffic DL11SJ1049 wrong side &amp; no helmet burari main rd 4:53pm 5/4/16 https://t.co/Al795jcNxa,1.0,WRONG LANE,dtptraffic
7.198790197773025e+17,@dtptraffic DL8S BL 7218 4:52 pm  no helmet  5 april 2016  burari main road https://t.co/4OJjssA5nM,1.0,NO HELMET,dtptraffic
7.198797862067282e+17,@dtptraffic  Pls remove burnt  car frm road near sanjay van gate aruna asaf ali marg  Cn cause anthr accdnt in night https://t.co/60P0p4izV4,1.0,NO ACTION,dtptraffic
7.198819285607465e+17,@dtptraffic white Mahindra xylo number HR 55U 2228 driving like a killer.  On ring road between Maya puri &amp;  Punjabi bagh.,1.0,SPEEDING,dtptraffic
7.198821818462495e+17,Pls watch! #JusticeForSidd https://t.co/sapeq9RuSt @DelhiPolice @DCP_North_Delhi,0.0,,DelhiPolice
7.19883079997911e+17,@AapKaGopalRai @dtptraffic @Sanjeev_aap Outer ring road and ring road par Onroad unauthorised parking ko roke do challans and take actions.,1.0,PARKING,dtptraffic
7.198838179519529e+17,How to get away with murder  #justiceforsidd @DelhiPolice @PrannoyRoyNDTV @BDUTT @justice4sid  https://t.co/P3Ug3ygMzz,0.0,,DelhiPolice
7.198863069232579e+17,@dtptraffic DL 7SBC 0208 burari main road  5 april 2016  no helmet  4:50 pm https://t.co/lNsrdZBvgB,1.0,NO HELMET,dtptraffic
7.198864705095311e+17,@dtptraffic DL 8S BJ 8977 burari main road  5 april 2016  no helmet  4:50 pm https://t.co/9I81HjcE6m,1.0,NO HELMET,dtptraffic
7.198878886707855e+17,@dtptraffic  DL 8S AZ 6598 burari main road  5 april 2016  no helmet  4:48 pm https://t.co/2ikS6eTC5H,1.0,NO HELMET,dtptraffic
7.198882393313976e+17,@dtptraffic DL 8S BK 2376 rider and pillion without helmet  burari main road  5 april 2016  4:27 pm https://t.co/xJJOGMG6Tw,1.0,NO HELMET,dtptraffic
7.198886542655488e+17,@dtptraffic DL 8S AZ 8667 burari main road  5 april 2016  no helmet  4:23 pm https://t.co/zlixNHMBDu,1.0,NO HELMET,dtptraffic
7.198887466116628e+17,@dtptraffic heavy traffic  near Moti Bagh gurudwara https://t.co/KboAzEtcgJ,1.0,JAM,dtptraffic
7.198893910705234e+17,@dtptraffic massive traffic jam from Mori Gate Circle to Novelty - fatehpuri Delhi 06.,1.0,JAM,dtptraffic
7.198935314777457e+17,@sureshpprabhu  @RailMinIndia  the 2 ac coach is not at all in good conditions!your attention would be appreciated. https://t.co/yx3o6AaPfn,1.0,coaches,RailMinIndia
7.198970158076764e+17,@dtptraffic DL 5S BJ 3286 burari main road  5 april 2016  no helmet  4:23 pm https://t.co/w2TWgpxUAB,1.0,NO HELMET,dtptraffic
7.198980370411725e+17,@dtptraffic Reminder no 8. A gentle reminder to improve the traffic condition on guru golwalkar marg from police line to poonthkalan .,1.0,JAM,dtptraffic
7.198986979375186e+17,@dtptraffic 4:47 pm  no helmet  burari main road  5 april 2016  DL 9S AR  6821 https://t.co/d6f5XemdMd,1.0,NO HELMET,dtptraffic
7.19900561945047e+17,@dtptraffic Hybrid cars are allowed during odd even or not??,0.0,,dtptraffic
7.199007746466202e+17,#GoodWorkRailwayPolice  Killer caught on camera @RailMinIndia @WesternRly @Central_Railway @rpfbct1 @cpmumbairly  https://t.co/oVcLEMH15Q,0.0,,RailMinIndia
7.199028123986944e+17,@dtptraffic DL 8S BW 2710 no helmet and wrong side  burari main road  5 april 2016  4:44 pm https://t.co/JxACfd7T8Z,1.0,NO HELMET,dtptraffic
7.199042258666865e+17,@dtptraffic should launch compaign to follow trafiic rules and ensure 100 % compliance in case of minor /drunken driving to save innocent.,0.0,,dtptraffic
7.199046371182551e+17,@DelhiPolice and @DelhiGovernment should launch education awareness to stop the increasing crimes by juvenile.,0.0,,DelhiPolice
7.199056362810941e+17,@dtptraffic Men at work..Huge reduction of jam in CDR chowk near Chatterpur metrostation..Nice effort..&amp; Thanking u https://t.co/CHfdU7UNFg,0.0,,dtptraffic
7.199063647729828e+17,@RailMinIndia sir.is it possible if we can stablish bulet train factory in india only.This will help in employment as well.,0.0,,RailMinIndia
7.199074864976527e+17,@RailMinIndia 61st Railway Week-2016 awards function at Gorakhpur on 12th Apr. https://t.co/35c3vdxC0X,0.0,,RailMinIndia
7.19909257450283e+17,@dtptraffic huge traffic grid lock at pushta near seelampur metro station under railway bridge. Plz do something immediately,1.0,JAM,dtptraffic
7.19909637957546e+17,@dtptraffic why traffic personnel are not deployed at pushta on Tuesday as there always a gridlock. Waste of time n fuel,1.0,JAM,dtptraffic
7.199104816921395e+17,@dtptraffic please do something as there is chaos in pushta. Situation is going out of control,1.0,JAM,dtptraffic
7.199137833852887e+17,@dtptraffic absolutely disgusting to see that no traffic personnel is at pushta  why so much is needed at Central delhi??,1.0,JAM,dtptraffic
7.199161111150019e+17,@sureshpprabhu @RailMinIndia: Second incident that I have experienced in last one month. Thumbs down to SBC management. 5/n,0.0,,RailMinIndia
7.199175249392435e+17,@dtptraffic long jam Azad market from tarpan market side half an hour passed still standing pls help,1.0,JAM,dtptraffic
7.199178758725345e+17,Thanks to @sureshpprabhu @RailMinIndia @dna n all ppl those who r putting efforts for #Latur #water crisis. Really appreciated.,0.0,,RailMinIndia
7.19918401561432e+17,@dtptraffic . this is despite traffic police presence... https://t.co/0QY497PXn3,0.0,,dtptraffic
7.19918504426668e+17,@drmmalda @drmdelhi @RailMinIndia @sureshpprabhu @GM_NRly @EasternRailway nw a days 12367/68 is running with WAP-7 so it Prmnt link?-1,0.0,,RailMinIndia
7.199231120919839e+17,commendable job by @RailMinIndia @sureshpprabhu @narendramodi @Dev_Fadnavis for drought hit Latur @ArvindKejriwal @OfficeOfRG any comments?,0.0,,RailMinIndia
7.199244239485256e+17,@DelhiPolice @BhimBassi Fraudster claiming frm LIC Hd office mob # 09210204952 saying Addl bonus hs been granted when I dont have any policy,1.0,FRAUD,DelhiPolice
7.199251661055631e+17,@Central_Railway @RailMinIndia @sureshpprabhu Plz convey TTE to share RAC clearance status; a humble request. Train no 22107 PNR- 8246371531,0.0,,RailMinIndia
7.199291150721638e+17,@dtptraffic the reason of daily jams at NH8 is the poor coordinations between traffic police and MCD toll collectors,1.0,JAM,dtptraffic
7.199306328690524e+17,@DelhiPolice sir kailash colny metro station is not fully secured material/Bag can be handed over to inside person through exit point side,1.0,METRO,DelhiPolice
7.199332248022467e+17,@IncomeTaxIndia It has been a month that I have submitted the documents for a new PAN. Still PAN number not allotted. ACK:881020140591824,1.0,PAN CARD,IncomeTaxIndia
7.199335004601303e+17,@ArvindKejriwal @DelhiPolice   Sir if u an please her him ?? Please his sister is missing from 5 April https://t.co/z45uWTwlZa,0.0,,DelhiPolice
7.199337982389207e+17,@dtptraffic DL 8S AG 8105  rider and pillion without helmet  burari main road  5 april 2016  4:43 pm https://t.co/vPyzR2ueWL,1.0,NO HELMET,dtptraffic
7.199344370691727e+17,@dtptraffic DL 8S NC 2437 5 april 2016  no helmet  burari main road  4:42 pm https://t.co/nNIOCNDQ9O,1.0,NO HELMET,dtptraffic
7.199388173192847e+17,Take cognizance of this matter @RailMinIndia https://t.co/p61InpKjEK,0.0,,RailMinIndia
7.199389048209695e+17,@RailMinIndia I got update. Even Bhavnagar Express is full of Muslim crowd. They have locked windows  doora. #borivalitrainchaos,1.0,violence,RailMinIndia
7.199390485094523e+17,@RailMinIndia And all the travellers had gone to cancel their tickets. This is utter stupid dominance,0.0,,RailMinIndia
7.19940209547223e+17,And this is the intensity of the light in train 12390 s4 34 @RailMinIndia @sureshpprabhu ji @IRCTC_Ltd https://t.co/I6584j2vbJ,1.0,coaches,RailMinIndia
7.199422361008005e+17,@sureshpprabhu  @RailMinIndia  Its been so much time but no action yet. Please update,0.0,,RailMinIndia
7.19944316592853e+17,@dtptraffic  huge jam at andheria mod. No one addressing the issue. I have a family with me and I am stuck for last 20 mins.,1.0,JAM,dtptraffic
7.199453499730657e+17,Traffic Lights not  working  in Jasola  Vihar near Living Style Mall. People are facing huge problem while crossing @dtptraffic @aapdelhincr,1.0,LIGHT,dtptraffic
7.199516518015918e+17,@dtptraffic @DelhiPolice heavy rush at chatarpur signal...  Please do something,1.0,JAM,dtptraffic
7.199534479575654e+17,@RailMinIndia very nice.,0.0,,RailMinIndia
7.199571011461489e+17,Hey @DelhiPolice please learn from this.  cc: @DCP_North_Delhi    https://t.co/tTbnpSC9mc,0.0,,DelhiPolice
7.199916399392317e+17,pls take some strict action for this person who is abusing our honorable PM @narendramodi  @HMOIndia @DelhiPolice https://t.co/xFMeSB9yOr,1.0,E-CRIME,DelhiPolice
7.200417408375849e+17,@RailMinIndia  The condition of sleeper is too bad in train no-12322,1.0,coaches,RailMinIndia
7.200523507700204e+17,@RailMinIndia @sureshpprabhu sir i have one more suggestion to increase passenger earnings. 1/1 https://t.co/QXE4E9Iv6f,0.0,,RailMinIndia
7.200544602783867e+17,@RailMinIndia Please return my money as the train 12684 is delayed more than one and half hour today. Then talk about dynamic prices.,1.0,delay,RailMinIndia
7.200679872485212e+17,@sureshpprabhu @RailMinIndia I have 3 reserved seats &amp; am unable to sit on 1 also. Please do needful to as soon as possible. Awaiting reply,1.0,coaches,RailMinIndia
7.200726322389033e+17,Witness Irshad joins me in #DilliMeriJaan tdy 8-9am. Dont miss if you care! #JusticeForSidd @927BIGFM @DelhiPolice @DCP_North_Delhi,0.0,,DelhiPolice
7.200766735935693e+17,@sureshpprabhu @RailMinIndia  Dear Sir  this constable is collecting ₹100 from each passenger.please do the needful https://t.co/fIlzmnsyav,1.0,corruption,RailMinIndia
7.200807496222638e+17,Eye witness Irshad says tht all the juveniles in the car seemed to be drunk...#JusticeForSidd @DelhiPolice @DCP_North_Delhi,0.0,,DelhiPolice
7.200812609665966e+17,@RailMinIndia   PNR:4738726181 TRAIN:16572 train is almost 1 hr late and there are no mobile charging sockets in coach... Very old coach..,1.0,delay,RailMinIndia
7.200839937779425e+17,@journalistanand of @ibnkhabar joins me in #DilliMeriJaan with updates on #JusticeForSidd . @927BIGFM @DelhiPolice @DCP_North_Delhi,0.0,,DelhiPolice
7.200855259321958e+17,Income tax notices to #panamapapers hope this is not eye wash @IncomeTaxIndia @arunjaitley @rtiindia @anticorruption https://t.co/rBqwP5L5YD,0.0,,IncomeTaxIndia
7.20087081972736e+17,@RailMinIndia when will the silchar-ghy night train be started from,0.0,,RailMinIndia
7.200928779976499e+17,@dtptraffic humanity shown by traffic police to a animal who got hit by car.. https://t.co/nwabXFht9p,0.0,,dtptraffic
7.200935781821399e+17,@RailMinIndia @sureshpprabhu My Brother n his wife has allotted different coach on same PNR 6551059598  very inconvenient. Can u help us?,1.0,coaches,RailMinIndia
7.200937263374459e+17,@RailMinIndia sir kal 12-4-2016 aravali express main itne without ticket the jo ke reservation valo ko bhe andheri se nahe chadne deya,0.0,,RailMinIndia
7.200958521449226e+17,@DelhiPolice Kindly coordinate. https://t.co/hEwljCwI26,0.0,,DelhiPolice
7.200998114966979e+17,@dtptraffic @DelhiPolice Huge traffic from East Vinod Nagar towards Akshardham and Nizamuddin Bridge. Please help with it,1.0,JAM,dtptraffic
7.201023753363415e+17,@dtptraffic  Offence - Without Helmet Place - Near Sagar Pur  Janak Puri Date - 13/4/16 Time - 9.10 am https://t.co/DmizAVnEcH,1.0,NO HELMET,dtptraffic
7.201069544719565e+17,Quick action on Water crisis of Latur. Water Train to Latur. Thanks to @RailMinIndia @sureshpprabhu. You are dynamic and brave.,0.0,,RailMinIndia
7.201094115958948e+17,One suspect caught by @DelhiPolice in Rajendra Place Metro station stabbing and robbery case  #DelhiMetro staffer still undergoing treatment,0.0,,DelhiPolice
7.201115911366164e+17,71 Indians Die Daily In Car  Taxi Accidents; Delhi Deadliest https://t.co/Wl59bw5QW8 @indiaspend @delhipolice https://t.co/iNHFI7nWo2,0.0,,DelhiPolice
7.201122026032169e+17,@RailMinIndia my father just had shoulder surgery  tried booking his ticket in tatkal  all trains packed in 20 secs  are these good days??,1.0,tatkal,RailMinIndia
7.201134689391002e+17,@RailMinIndia Terrible..How it is possible that all the Tatkal tickets booked in 5 sec in all the classe.Only brokers can book on their will,1.0,tatkal,RailMinIndia
7.201141414663578e+17,Tax Tutorials on IncomeTax India website https://t.co/eDHBMY0Rsg  Easy to comprehend and well written!  Great Initiative by @IncomeTaxIndia,0.0,,IncomeTaxIndia
7.20114825834197e+17,@dtptraffic  Offence - Without Helmet Place - Dhaula Kuan Date - 13/04/16 Time 9.20 am https://t.co/BykvsNWym2,1.0,NO HELMET,dtptraffic
7.201148725041603e+17,This is the 2nd time in 2 weeks @joydas has spread rumours amounting to inciting violence.  @DelhiPolice @adgpi https://t.co/sdzxl4tg6v,1.0,E-CRIME,DelhiPolice
7.20116999343489e+17,Happy Baisakhi to respected @DelhiPolice .Keep doing great work.,0.0,,DelhiPolice
7.201177797734195e+17,Special cell @DelhiPolice arrest Vikram Ahlawat in a murder case of 2014 reward of R50 000 was announced on his arrest @htTweets @htdelhi,0.0,,DelhiPolice
7.201182900524728e+17,@arunjaitley @IncomeTaxIndia Sir I have complete and confidential information on  person avoiding income tax to the tune of Rs.2 crores,0.0,,IncomeTaxIndia
7.201231996614246e+17,@drmncrald @GMNCR1 @RailMinIndia @sureshpprabhu 1/2 If to pass 12424 12312 can be pre-controlled for an hour,0.0,,RailMinIndia
7.201311140067779e+17,@dtptraffic TSR vehicle Nos. DL1RK3646  DL1RS0778  DL1RL3133 refused to from AIIMS METRO STN TO RK PURAM on 12/04/16 at 10.05 PM. Action req,1.0,NO ACTION,dtptraffic
7.201311449984737e+17,@dtptraffic  Offence - Without Helmet  Place - Janak Puri Date - 13/04/16 Time - 9.10 am Reg no - DL 6S AF 6973 https://t.co/R93aAtRmQv,1.0,NO HELMET,dtptraffic
7.201322813403382e+17,Traffic discipline is more imp than #OddEven do something to stop accidents @DelhiPolice @CPDelhi @ArvindKejriwal  https://t.co/la22nuJx4L,0.0,,DelhiPolice
